ID;ID_MEDICO;VISITADO
39375;42220;NÃO
39376;42221;SIM
39377;42222;SIM
39378;42223;NÃO
39379;42224;NÃO
39380;42225;SIM
39381;42226;NÃO
39382;42227;NÃO
39383;42228;NÃO
39384;42230;NÃO
39385;42231;NÃO
39386;42232;NÃO
39387;42233;SIM
39388;42234;NÃO
39389;42235;SIM
39390;42236;NÃO
39391;42237;NÃO
39392;42238;NÃO
39393;42239;NÃO
39394;42240;SIM
39395;42241;NÃO
39396;42243;NÃO
39397;42244;SIM
39398;46914;NÃO
39399;42245;SIM
39400;42246;SIM
39401;42247;NÃO
39402;42248;SIM
39403;42249;SIM
39404;42250;NÃO
39405;42251;NÃO
39406;42252;NÃO
39407;42253;NÃO
39408;42254;NÃO
39409;42255;NÃO
39410;42256;NÃO
39411;42257;SIM
39412;42258;SIM
39413;42259;NÃO
39414;42260;NÃO
39415;42261;SIM
39416;42262;NÃO
39417;42263;NÃO
39418;42264;NÃO
39419;42265;NÃO
39420;42266;NÃO
39421;42267;SIM
39422;42268;NÃO
39423;42270;NÃO
39424;42271;SIM
39425;42272;NÃO
39426;42273;NÃO
39427;42274;NÃO
39428;42275;SIM
39429;42276;SIM
39430;42280;NÃO
39431;42281;NÃO
39432;42282;NÃO
39433;42283;NÃO
39434;42284;NÃO
39435;42285;SIM
39436;42286;NÃO
39437;42288;NÃO
39438;42289;NÃO
39439;42290;NÃO
39440;42291;NÃO
39441;42292;NÃO
39442;42293;SIM
39443;42294;NÃO
39444;42295;NÃO
39445;42297;SIM
39446;42298;NÃO
39447;42299;NÃO
39448;42300;NÃO
39449;42301;NÃO
39450;42302;NÃO
39451;42303;SIM
39452;42304;SIM
39453;42305;NÃO
39454;42306;SIM
39455;42307;SIM
39456;42308;NÃO
39457;42309;NÃO
39458;42310;NÃO
39459;42311;NÃO
39460;42314;NÃO
39461;42315;SIM
39462;42316;SIM
39463;42317;NÃO
39464;42318;NÃO
39465;42319;NÃO
39466;42320;NÃO
39467;42321;NÃO
39468;42322;NÃO
39469;42323;NÃO
39470;42324;NÃO
39471;42325;NÃO
39472;42326;NÃO
39473;42327;NÃO
39474;42328;SIM
39475;42329;NÃO
39476;42330;SIM
39477;42331;NÃO
39478;42332;NÃO
39479;42334;NÃO
39480;42335;SIM
39481;42336;SIM
39482;42337;NÃO
39483;42338;NÃO
39484;42339;NÃO
39485;42340;NÃO
39486;42341;SIM
39487;42343;NÃO
39488;42344;NÃO
39489;42345;NÃO
39490;42346;NÃO
39491;42347;SIM
39492;42349;NÃO
39493;42351;NÃO
39494;42352;SIM
39495;42353;NÃO
39496;42354;SIM
39497;42355;NÃO
39498;42356;NÃO
39499;42357;SIM
39500;42358;SIM
39501;42359;NÃO
39502;42360;NÃO
39503;42362;NÃO
39504;42363;NÃO
39505;42364;NÃO
39506;42365;SIM
39507;42366;SIM
39508;42368;SIM
39509;42369;SIM
39510;42370;SIM
39511;42372;NÃO
39512;42373;SIM
39513;42374;NÃO
39514;42375;SIM
39515;42376;NÃO
39516;42377;NÃO
39517;42378;NÃO
39518;42379;NÃO
39519;42380;SIM
39520;42381;SIM
39521;42382;NÃO
39522;42383;NÃO
39523;42384;SIM
39524;42385;SIM
39525;42386;NÃO
39526;42387;NÃO
39527;42388;NÃO
39528;42389;NÃO
39529;42390;NÃO
39530;42391;NÃO
39531;42394;NÃO
39532;42395;NÃO
39533;42396;NÃO
39534;42397;SIM
39535;42398;NÃO
39536;42400;NÃO
39537;42401;SIM
39538;42402;NÃO
39539;42403;NÃO
39540;42404;NÃO
39541;42405;NÃO
39542;42406;NÃO
39543;42409;SIM
39544;42410;NÃO
39545;42411;NÃO
39546;42412;NÃO
39547;42413;SIM
39548;42414;NÃO
39549;42415;NÃO
39550;42416;NÃO
39551;42417;NÃO
39552;42418;NÃO
39553;42419;SIM
39554;42420;NÃO
39555;42421;NÃO
39556;42422;NÃO
39557;42423;NÃO
39558;42424;NÃO
39559;42425;SIM
39560;42426;NÃO
39561;42428;NÃO
39562;42429;NÃO
39563;42431;NÃO
39564;42432;NÃO
39565;42433;NÃO
39566;42434;SIM
39567;42435;SIM
39568;42437;NÃO
39569;42438;NÃO
39570;42439;SIM
39571;42440;SIM
39572;42441;NÃO
39573;42442;NÃO
39574;42443;SIM
39575;42444;NÃO
39576;42445;SIM
39577;42446;SIM
39578;42447;NÃO
39579;42448;NÃO
39580;42449;NÃO
39581;42450;NÃO
39582;42451;NÃO
39583;42452;NÃO
39584;42453;NÃO
39585;42454;NÃO
39586;42455;NÃO
39587;42456;NÃO
39588;42457;NÃO
39589;42458;SIM
39590;42460;SIM
39591;42462;SIM
39592;42463;NÃO
39593;42464;SIM
39594;42465;SIM
39595;42466;SIM
39596;42467;NÃO
39597;42468;NÃO
39598;42469;NÃO
39599;42470;SIM
39600;42471;NÃO
39601;42472;NÃO
39602;42473;SIM
39603;42474;SIM
39604;42476;NÃO
39605;42477;SIM
39606;42478;SIM
39607;42479;NÃO
39608;42480;SIM
39609;42481;SIM
39610;42482;NÃO
39611;42483;NÃO
39612;42484;NÃO
39613;42485;SIM
39614;42486;NÃO
39615;42487;SIM
39616;42488;NÃO
39617;42490;NÃO
39618;42491;NÃO
39619;42492;NÃO
39620;42493;NÃO
39621;42494;NÃO
39622;42495;NÃO
39623;42496;SIM
39624;42497;NÃO
39625;42498;SIM
39626;42499;NÃO
39627;42500;NÃO
39628;42501;NÃO
39629;42503;NÃO
39630;42504;NÃO
39631;42505;SIM
39632;42506;NÃO
39633;42507;NÃO
39634;42508;SIM
39635;42509;SIM
39636;42510;NÃO
39637;42511;SIM
39638;42512;NÃO
39639;42513;SIM
39640;42515;NÃO
39641;42516;NÃO
39642;42518;NÃO
39643;42519;NÃO
39644;42520;SIM
39645;42521;SIM
39646;42522;NÃO
39647;42523;SIM
39648;42524;NÃO
39649;42525;NÃO
39650;42526;SIM
39651;42527;NÃO
39652;42528;NÃO
39653;42529;SIM
39654;42531;SIM
39655;42532;SIM
39656;42533;NÃO
39657;42534;NÃO
39658;42535;SIM
39659;42536;SIM
39660;42537;NÃO
39661;42538;SIM
39662;42539;SIM
39663;42543;SIM
39664;42544;NÃO
39665;42545;NÃO
39666;42547;SIM
39667;42548;NÃO
39668;42549;NÃO
39669;42550;NÃO
39670;42551;NÃO
39671;42552;NÃO
39672;42553;NÃO
39673;42554;SIM
39674;42555;SIM
39675;42556;SIM
39676;42558;NÃO
39677;42559;NÃO
39678;42560;NÃO
39679;42561;NÃO
39680;42562;NÃO
39681;42563;NÃO
39682;42564;SIM
39683;42565;NÃO
39684;42566;NÃO
39685;42567;SIM
39686;42568;SIM
39687;42569;SIM
39688;42570;NÃO
39689;42571;NÃO
39690;42572;SIM
39691;42573;SIM
39692;42574;SIM
39693;42575;NÃO
39694;42576;NÃO
39695;42577;NÃO
39696;42578;NÃO
39697;42579;NÃO
39698;42580;SIM
39699;42581;NÃO
39700;42582;NÃO
39701;42583;SIM
39702;42584;NÃO
39703;42585;NÃO
39704;42587;NÃO
39705;42588;NÃO
39706;42589;SIM
39707;42590;SIM
39708;42591;NÃO
39709;42593;NÃO
39710;42594;NÃO
39711;42595;NÃO
39712;42596;SIM
39713;42597;SIM
39714;42598;SIM
39715;42599;SIM
39716;42600;NÃO
39717;42601;SIM
39718;42602;NÃO
39719;42603;NÃO
39720;42604;NÃO
39721;42605;SIM
39722;42606;SIM
39723;42607;NÃO
39724;42608;SIM
39725;42609;SIM
39726;42610;SIM
39727;42611;SIM
39728;42612;NÃO
39729;42613;NÃO
39730;42614;NÃO
39731;42615;NÃO
39732;42616;SIM
39733;42617;NÃO
39734;42618;NÃO
39735;42619;NÃO
39736;42620;NÃO
39737;42621;NÃO
39738;42622;SIM
39739;42623;SIM
39740;42624;NÃO
39741;42625;SIM
39742;42626;SIM
39743;42627;SIM
39744;42628;NÃO
39745;42629;SIM
39746;42630;NÃO
39747;42631;SIM
39748;42632;SIM
39749;42633;NÃO
39750;42634;NÃO
39751;42635;SIM
39752;42636;SIM
39753;42637;SIM
39754;42638;NÃO
39755;42639;NÃO
39756;42640;SIM
39757;42641;NÃO
39758;42642;NÃO
39759;42643;NÃO
39760;42644;NÃO
39761;42645;NÃO
39762;42647;NÃO
39763;42648;NÃO
39764;42649;SIM
39765;42650;NÃO
39766;42651;SIM
39767;42653;SIM
39768;42654;NÃO
39769;42655;NÃO
39770;42656;SIM
39771;42657;SIM
39772;42658;SIM
39773;42659;NÃO
39774;42660;NÃO
39775;42661;NÃO
39776;16978;SIM
39777;42662;SIM
39778;42663;NÃO
39779;42664;SIM
39780;42665;SIM
39781;42666;NÃO
39782;42668;SIM
39783;42669;NÃO
39784;42671;SIM
39785;42672;NÃO
39786;42673;NÃO
39787;42674;SIM
39788;42675;SIM
39789;42676;NÃO
39790;42677;NÃO
39791;42678;SIM
39792;42679;NÃO
39793;42681;NÃO
39794;42682;NÃO
39795;42683;NÃO
39796;42684;NÃO
39797;42685;NÃO
39798;42686;NÃO
39799;42687;SIM
39800;42688;NÃO
39801;42689;SIM
39802;42690;NÃO
39803;42691;SIM
39804;42692;SIM
39805;42693;SIM
39806;42694;NÃO
39807;42695;NÃO
39808;42696;NÃO
39809;42697;NÃO
39810;42698;SIM
39811;42699;NÃO
39812;42700;NÃO
39813;42701;NÃO
39814;42702;SIM
39815;42703;NÃO
39816;42704;NÃO
39817;42705;NÃO
39818;42706;NÃO
39819;42707;NÃO
39820;42709;NÃO
39821;42710;SIM
39822;42711;NÃO
39823;42712;NÃO
39824;42713;SIM
39825;42714;SIM
39826;42715;NÃO
39827;42716;NÃO
39828;42717;NÃO
39829;42718;NÃO
39830;42719;NÃO
39831;42720;SIM
39832;42721;NÃO
39833;42722;NÃO
39834;42723;NÃO
39835;42724;NÃO
39836;42725;SIM
39837;42726;NÃO
39838;42727;SIM
39839;42728;NÃO
39840;42729;NÃO
39841;42730;NÃO
39842;42731;NÃO
39843;42733;NÃO
39844;42734;NÃO
39845;42735;NÃO
39846;42736;NÃO
39847;42737;SIM
39848;42738;NÃO
39849;42739;SIM
39850;42740;NÃO
39851;42741;SIM
39852;42742;NÃO
39853;42743;NÃO
39854;42744;NÃO
39855;42745;SIM
39856;42746;NÃO
39857;16985;NÃO
39858;42747;SIM
39859;42748;SIM
39860;42749;SIM
39861;42750;SIM
39862;42751;SIM
39863;42752;NÃO
39864;42753;NÃO
39865;42754;SIM
39866;42755;NÃO
39867;42756;NÃO
39868;42757;SIM
39869;37785;NÃO
39870;42758;NÃO
39871;42759;NÃO
39872;42760;NÃO
39873;42761;SIM
39874;42762;NÃO
39875;42763;NÃO
39876;42764;NÃO
39877;42765;NÃO
39878;42766;NÃO
39879;42768;NÃO
39880;42769;NÃO
39881;42770;NÃO
39882;42771;NÃO
39883;42772;NÃO
39884;42773;NÃO
39885;42774;NÃO
39886;42775;NÃO
39887;42776;NÃO
39888;42777;NÃO
39889;42778;NÃO
39890;42779;NÃO
39891;42780;SIM
39892;42781;NÃO
39893;42782;NÃO
39894;42783;NÃO
39895;42784;NÃO
39896;42785;NÃO
39897;42786;NÃO
39898;42787;NÃO
39899;42788;NÃO
39900;42789;NÃO
39901;42790;NÃO
39902;42791;NÃO
39903;42792;SIM
39904;42793;SIM
39905;42794;NÃO
39906;42795;NÃO
39907;42796;SIM
39908;42797;SIM
39909;42798;NÃO
39910;42799;SIM
39911;42800;NÃO
39912;42801;NÃO
39913;42802;SIM
39914;42803;SIM
39915;42804;SIM
39916;42805;NÃO
39917;42806;NÃO
39918;42807;SIM
39919;42808;NÃO
39920;42809;NÃO
39921;42810;NÃO
39922;42811;NÃO
39923;42812;NÃO
39924;42813;NÃO
39925;42814;SIM
39926;42815;SIM
39927;42816;SIM
39928;42817;NÃO
39929;42819;SIM
39930;42821;NÃO
39931;42822;NÃO
39932;42823;NÃO
39933;42824;SIM
39934;42825;NÃO
39935;42827;NÃO
39936;42828;NÃO
39937;42829;NÃO
39938;42830;NÃO
39939;42831;NÃO
39940;42832;SIM
39941;42833;NÃO
39942;42835;SIM
39943;42836;NÃO
39944;42837;NÃO
39945;42838;SIM
39946;42839;SIM
39947;42840;NÃO
39948;42842;NÃO
39949;42843;NÃO
39950;42845;NÃO
39951;42846;SIM
39952;42847;NÃO
39953;42848;NÃO
39954;42849;NÃO
39955;42850;NÃO
39956;42851;NÃO
39957;42853;NÃO
39958;42854;SIM
39959;42855;SIM
39960;42856;NÃO
39961;42857;SIM
39962;42858;NÃO
39963;42859;SIM
39964;42860;SIM
39965;42861;NÃO
39966;42862;SIM
39967;42863;NÃO
39968;42864;NÃO
39969;42865;NÃO
39970;42866;SIM
39971;42867;SIM
39972;42868;NÃO
39973;42869;NÃO
39974;42870;SIM
39975;42871;NÃO
39976;42872;NÃO
39977;42873;NÃO
39978;42874;NÃO
39979;42875;SIM
39980;42876;SIM
39981;42877;SIM
39982;37519;SIM
39983;42878;NÃO
39984;42879;SIM
39985;42881;NÃO
39986;42882;NÃO
39987;42883;NÃO
39988;2100;NÃO
39989;42884;NÃO
39990;42885;SIM
39991;42886;NÃO
39992;42887;NÃO
39993;42888;NÃO
39994;42889;NÃO
39995;42890;NÃO
39996;42891;NÃO
39997;42892;NÃO
39998;42893;NÃO
39999;42894;SIM
40000;18322;NÃO
40001;42895;SIM
40002;42896;NÃO
40003;42897;SIM
40004;42898;NÃO
40005;42899;NÃO
40006;42901;SIM
40007;42902;NÃO
40008;42903;SIM
40009;42904;SIM
40010;42905;NÃO
40011;42906;NÃO
40012;42907;NÃO
40013;42908;NÃO
40014;42909;NÃO
40015;42910;NÃO
40016;42911;SIM
40017;42912;SIM
40018;42913;NÃO
40019;42914;SIM
40020;42915;SIM
40021;42916;SIM
40022;42917;SIM
40023;42918;NÃO
40024;42919;NÃO
40025;42921;NÃO
40026;42922;SIM
40027;42923;NÃO
40028;42925;NÃO
40029;42926;SIM
40030;42927;NÃO
40031;42928;SIM
40032;42929;NÃO
40033;42931;NÃO
40034;42932;SIM
40035;42933;SIM
40036;42934;NÃO
40037;42935;NÃO
40038;42937;SIM
40039;42938;SIM
40040;42939;NÃO
40041;42941;NÃO
40042;42942;NÃO
40043;42943;NÃO
40044;42944;SIM
40045;42945;NÃO
40046;42946;SIM
40047;42947;SIM
40048;42948;NÃO
40049;42949;NÃO
40050;42950;NÃO
40051;42951;NÃO
40052;42952;NÃO
40053;42953;NÃO
40054;42954;SIM
40055;42957;NÃO
40056;42959;NÃO
40057;42961;SIM
40058;42962;NÃO
40059;42963;NÃO
40060;42964;NÃO
40061;42965;NÃO
40062;42966;SIM
40063;42967;NÃO
40064;42968;SIM
40065;42970;NÃO
40066;42972;NÃO
40067;42973;NÃO
40068;42974;SIM
40069;42975;NÃO
40070;42976;NÃO
40071;42977;NÃO
40072;42978;SIM
40073;42980;SIM
40074;42981;SIM
40075;42982;NÃO
40076;42983;SIM
40077;42984;NÃO
40078;42985;NÃO
40079;42986;SIM
40080;42987;SIM
40081;42988;NÃO
40082;42989;SIM
40083;42990;NÃO
40084;42991;NÃO
40085;42992;SIM
40086;42993;NÃO
40087;42994;SIM
40088;42995;SIM
40089;42996;NÃO
40090;42997;NÃO
40091;42998;NÃO
40092;42999;SIM
40093;43000;NÃO
40094;43001;NÃO
40095;43002;SIM
40096;43003;NÃO
40097;43004;SIM
40098;43005;SIM
40099;43007;NÃO
40100;43008;NÃO
40101;43009;NÃO
40102;43010;SIM
40103;43011;SIM
40104;43012;NÃO
40105;43013;SIM
40106;43014;NÃO
40107;43015;SIM
40108;43016;SIM
40109;43017;NÃO
40110;43018;NÃO
40111;43019;NÃO
40112;43020;NÃO
40113;43021;NÃO
40114;43023;NÃO
40115;43024;SIM
40116;43025;SIM
40117;43026;SIM
40118;43027;SIM
40119;43028;NÃO
40120;43029;NÃO
40121;43030;NÃO
40122;43031;NÃO
40123;43033;SIM
40124;43034;NÃO
40125;43035;NÃO
40126;43036;NÃO
40127;43037;SIM
40128;43038;NÃO
40129;43039;NÃO
40130;43040;NÃO
40131;43042;NÃO
40132;43043;NÃO
40133;43044;NÃO
40134;43045;SIM
40135;43046;NÃO
40136;43047;SIM
40137;43048;NÃO
40138;43049;NÃO
40139;43050;NÃO
40140;43051;SIM
40141;43052;NÃO
40142;43054;SIM
40143;43055;SIM
40144;43056;SIM
40145;43057;NÃO
40146;43058;NÃO
40147;43059;NÃO
40148;43060;NÃO
40149;43061;SIM
40150;43062;NÃO
40151;43063;NÃO
40152;43064;NÃO
40153;43065;SIM
40154;43066;NÃO
40155;43067;NÃO
40156;43068;NÃO
40157;43069;NÃO
40158;43071;NÃO
40159;43072;NÃO
40160;43073;SIM
40161;43074;NÃO
40162;43076;NÃO
40163;43077;NÃO
40164;43078;NÃO
40165;43079;NÃO
40166;43080;NÃO
40167;17510;SIM
40168;43081;SIM
40169;43082;NÃO
40170;43083;NÃO
40171;43084;NÃO
40172;43085;NÃO
40173;43086;SIM
40174;43087;NÃO
40175;43088;NÃO
40176;43089;NÃO
40177;43090;NÃO
40178;43091;SIM
40179;43092;NÃO
40180;43093;NÃO
40181;43094;NÃO
40182;43095;NÃO
40183;43096;SIM
40184;43097;NÃO
40185;43098;SIM
40186;43099;SIM
40187;43101;SIM
40188;43102;NÃO
40189;43103;NÃO
40190;43104;SIM
40191;43106;SIM
40192;43107;SIM
40193;43108;NÃO
40194;43109;NÃO
40195;43110;NÃO
40196;43111;NÃO
40197;43112;NÃO
40198;43113;SIM
40199;43114;NÃO
40200;43117;NÃO
40201;43118;SIM
40202;43119;NÃO
40203;43120;SIM
40204;43121;NÃO
40205;43122;NÃO
40206;43123;NÃO
40207;43124;SIM
40208;43125;SIM
40209;43126;NÃO
40210;43127;NÃO
40211;43128;SIM
40212;43130;SIM
40213;43131;NÃO
40214;43132;NÃO
40215;43134;SIM
40216;43135;NÃO
40217;43136;NÃO
40218;43137;NÃO
40219;43139;NÃO
40220;43140;NÃO
40221;43141;SIM
40222;43142;SIM
40223;43143;NÃO
40224;43144;NÃO
40225;43145;NÃO
40226;43146;SIM
40227;43147;NÃO
40228;43148;SIM
40229;43149;NÃO
40230;43150;SIM
40231;43151;NÃO
40232;43152;NÃO
40233;43153;NÃO
40234;43154;SIM
40235;43156;SIM
40236;43157;NÃO
40237;43158;NÃO
40238;43159;NÃO
40239;43160;SIM
40240;43161;NÃO
40241;43162;NÃO
40242;43163;NÃO
40243;43164;SIM
40244;43165;NÃO
40245;43166;NÃO
40246;43167;NÃO
40247;43169;SIM
40248;43170;NÃO
40249;43172;NÃO
40250;43173;NÃO
40251;43174;SIM
40252;43175;NÃO
40253;43176;NÃO
40254;43178;NÃO
40255;43179;NÃO
40256;43180;NÃO
40257;43181;NÃO
40258;43182;NÃO
40259;43183;NÃO
40260;43184;NÃO
40261;43185;NÃO
40262;43186;NÃO
40263;43187;NÃO
40264;43188;NÃO
40265;43189;NÃO
40266;43190;NÃO
40267;43192;NÃO
40268;43193;NÃO
40269;43194;NÃO
40270;43195;NÃO
40271;43196;NÃO
40272;43197;NÃO
40273;43198;NÃO
40274;43199;NÃO
40275;43200;NÃO
40276;43201;NÃO
40277;43202;NÃO
40278;43203;SIM
40279;43204;NÃO
40280;43205;SIM
40281;43206;NÃO
40282;43207;SIM
40283;43208;SIM
40284;43209;SIM
40285;43210;NÃO
40286;43211;NÃO
40287;43212;SIM
40288;43213;NÃO
40289;43214;NÃO
40290;43215;NÃO
40291;43216;NÃO
40292;43217;NÃO
40293;43218;NÃO
40294;43219;NÃO
40295;43220;NÃO
40296;43221;NÃO
40297;43222;SIM
40298;43223;NÃO
40299;43224;NÃO
40300;43225;NÃO
40301;43226;NÃO
40302;43227;NÃO
40303;43228;NÃO
40304;43229;SIM
40305;43230;NÃO
40306;43231;NÃO
40307;43232;NÃO
40308;43233;NÃO
40309;43234;SIM
40310;43235;NÃO
40311;43236;NÃO
40312;43237;NÃO
40313;43238;NÃO
40314;43239;NÃO
40315;43241;SIM
40316;43242;NÃO
40317;43243;NÃO
40318;43244;NÃO
40319;43246;NÃO
40320;43248;SIM
40321;43249;SIM
40322;43250;NÃO
40323;43251;NÃO
40324;43252;NÃO
40325;43253;NÃO
40326;43254;NÃO
40327;43255;NÃO
40328;43256;NÃO
40329;43257;NÃO
40330;43258;NÃO
40331;43259;NÃO
40332;43260;NÃO
40333;43261;NÃO
40334;43263;SIM
40335;43264;NÃO
40336;43265;SIM
40337;43266;NÃO
40338;43267;NÃO
40339;43268;NÃO
40340;43270;NÃO
40341;43272;NÃO
40342;43273;NÃO
40343;43274;NÃO
40344;43275;NÃO
40345;43276;NÃO
40346;43277;NÃO
40347;43278;NÃO
40348;43279;NÃO
40349;43280;NÃO
40350;43281;NÃO
40351;43282;NÃO
40352;43283;NÃO
40353;43284;NÃO
40354;43285;SIM
40355;43286;NÃO
40356;43287;NÃO
40357;43290;NÃO
40358;43291;NÃO
40359;43292;NÃO
40360;43293;SIM
40361;43294;SIM
40362;43295;NÃO
40363;43296;NÃO
40364;43297;NÃO
40365;43298;SIM
40366;43299;SIM
40367;43300;NÃO
40368;43301;NÃO
40369;43302;NÃO
40370;43303;NÃO
40371;43304;NÃO
40372;43305;NÃO
40373;43307;SIM
40374;43309;NÃO
40375;43310;NÃO
40376;43311;NÃO
40377;6994;NÃO
40378;43312;SIM
40379;43314;SIM
40380;43315;NÃO
40381;43316;NÃO
40382;43317;SIM
40383;43318;NÃO
40384;43319;SIM
40385;43320;NÃO
40386;43321;NÃO
40387;43322;NÃO
40388;43323;NÃO
40389;43324;NÃO
40390;43325;NÃO
40391;43326;NÃO
40392;43327;SIM
40393;43328;NÃO
40394;43330;NÃO
40395;43331;SIM
40396;43332;SIM
40397;43333;NÃO
40398;43334;NÃO
40399;43335;SIM
40400;43336;NÃO
40401;43337;NÃO
40402;43338;SIM
40403;43339;NÃO
40404;43340;NÃO
40405;43341;NÃO
40406;43342;NÃO
40407;43343;NÃO
40408;43344;NÃO
40409;43345;NÃO
40410;6598;NÃO
40411;43346;NÃO
40412;43347;NÃO
40413;43348;SIM
40414;43349;NÃO
40415;43350;NÃO
40416;43351;NÃO
40417;43352;NÃO
40418;43353;NÃO
40419;43354;NÃO
40420;43355;NÃO
40421;43356;NÃO
40422;43358;NÃO
40423;43359;NÃO
40424;43360;SIM
40425;43361;NÃO
40426;43362;SIM
40427;43363;NÃO
40428;43364;NÃO
40429;43365;SIM
40430;43366;NÃO
40431;43367;NÃO
40432;43368;NÃO
40433;43369;NÃO
40434;43370;NÃO
40435;43371;NÃO
40436;43372;SIM
40437;43373;SIM
40438;43374;SIM
40439;43376;SIM
40440;43377;NÃO
40441;43378;NÃO
40442;43379;NÃO
40443;43380;NÃO
40444;43381;NÃO
40445;43382;NÃO
40446;43383;NÃO
40447;43384;NÃO
40448;43385;NÃO
40449;43386;NÃO
40450;43387;NÃO
40451;43388;SIM
40452;43389;NÃO
40453;43390;NÃO
40454;43391;NÃO
40455;43392;NÃO
40456;43395;NÃO
40457;43396;NÃO
40458;43397;SIM
40459;43398;NÃO
40460;43399;NÃO
40461;43400;NÃO
40462;43401;NÃO
40463;43402;SIM
40464;43403;SIM
40465;43404;SIM
40466;43405;SIM
40467;43406;NÃO
40468;43407;NÃO
40469;43408;NÃO
40470;43409;NÃO
40471;43410;SIM
40472;43411;NÃO
40473;43413;NÃO
40474;43414;NÃO
40475;43415;NÃO
40476;43416;SIM
40477;43417;NÃO
40478;43419;NÃO
40479;43420;NÃO
40480;43421;SIM
40481;43422;NÃO
40482;43424;SIM
40483;43425;NÃO
40484;43426;NÃO
40485;43427;SIM
40486;43428;NÃO
40487;43430;NÃO
40488;43431;NÃO
40489;43432;NÃO
40490;43433;NÃO
40491;43434;SIM
40492;43436;NÃO
40493;43437;NÃO
40494;43439;NÃO
40495;43441;NÃO
40496;43442;SIM
40497;43443;NÃO
40498;43444;SIM
40499;43445;NÃO
40500;43446;NÃO
40501;43447;NÃO
40502;43448;NÃO
40503;43449;SIM
40504;43450;SIM
40505;43451;NÃO
40506;43452;SIM
40507;43454;SIM
40508;43455;NÃO
40509;43456;SIM
40510;43457;NÃO
40511;43458;NÃO
40512;43459;NÃO
40513;43460;NÃO
40514;43461;NÃO
40515;43462;NÃO
40516;43463;SIM
40517;43464;SIM
40518;43465;NÃO
40519;43466;NÃO
40520;43467;NÃO
40521;43468;SIM
40522;43469;NÃO
40523;43470;NÃO
40524;43471;NÃO
40525;43472;NÃO
40526;43473;NÃO
40527;43474;NÃO
40528;43475;SIM
40529;43478;SIM
40530;43479;SIM
40531;43480;NÃO
40532;43481;NÃO
40533;43482;NÃO
40534;43483;NÃO
40535;43484;NÃO
40536;43486;NÃO
40537;43487;NÃO
40538;43488;NÃO
40539;43489;NÃO
40540;43490;NÃO
40541;43491;NÃO
40542;43492;NÃO
40543;43493;SIM
40544;43494;NÃO
40545;43495;NÃO
40546;43496;NÃO
40547;43497;NÃO
40548;43498;NÃO
40549;43499;NÃO
40550;43500;SIM
40551;43501;NÃO
40552;43503;NÃO
40553;43504;NÃO
40554;43505;NÃO
40555;43506;SIM
40556;43507;NÃO
40557;43508;NÃO
40558;43509;NÃO
40559;43511;SIM
40560;43512;SIM
40561;43513;NÃO
40562;43515;NÃO
40563;43516;NÃO
40564;43517;SIM
40565;43518;NÃO
40566;43519;NÃO
40567;43520;SIM
40568;43521;NÃO
40569;43522;NÃO
40570;43523;NÃO
40571;43524;NÃO
40572;43525;NÃO
40573;43526;SIM
40574;43527;NÃO
40575;43528;NÃO
40576;43529;NÃO
40577;43530;NÃO
40578;43531;NÃO
40579;43532;NÃO
40580;43533;NÃO
40581;43534;SIM
40582;43535;NÃO
40583;43536;NÃO
40584;8269;NÃO
40585;43537;SIM
40586;43538;NÃO
40587;43539;NÃO
40588;43540;NÃO
40589;43541;NÃO
40590;43542;NÃO
40591;43543;SIM
40592;43545;NÃO
40593;4768;NÃO
40594;43546;SIM
40595;43547;SIM
40596;43548;NÃO
40597;43549;NÃO
40598;43550;SIM
40599;43551;NÃO
40600;43552;NÃO
40601;43555;SIM
40602;43556;NÃO
40603;43557;NÃO
40604;43558;NÃO
40605;17042;NÃO
40606;43559;SIM
40607;43562;SIM
40608;43563;NÃO
40609;43564;NÃO
40610;43565;NÃO
40611;43567;NÃO
40612;43568;NÃO
40613;43569;NÃO
40614;43570;NÃO
40615;43571;NÃO
40616;43572;NÃO
40617;43573;NÃO
40618;43574;SIM
40619;43575;SIM
40620;43576;NÃO
40621;43577;NÃO
40622;43578;NÃO
40623;43579;NÃO
40624;43580;SIM
40625;43581;NÃO
40626;43582;NÃO
40627;43583;NÃO
40628;43584;NÃO
40629;43585;NÃO
40630;43586;SIM
40631;43587;NÃO
40632;43588;NÃO
40633;43589;NÃO
40634;43590;NÃO
40635;43591;NÃO
40636;43592;NÃO
40637;43593;NÃO
40638;43594;NÃO
40639;43595;SIM
40640;43596;NÃO
40641;43598;NÃO
40642;43599;NÃO
40643;43600;NÃO
40644;43601;NÃO
40645;43602;SIM
40646;43603;NÃO
40647;43604;SIM
40648;43608;NÃO
40649;43609;NÃO
40650;43610;NÃO
40651;43612;NÃO
40652;43613;NÃO
40653;43614;NÃO
40654;43615;NÃO
40655;43616;NÃO
40656;43617;NÃO
40657;43618;NÃO
40658;43620;NÃO
40659;43621;NÃO
40660;43622;SIM
40661;43624;NÃO
40662;43625;NÃO
40663;43626;NÃO
40664;43627;SIM
40665;43628;SIM
40666;43629;SIM
40667;43630;NÃO
40668;43631;NÃO
40669;43632;NÃO
40670;43634;NÃO
40671;43635;SIM
40672;43636;NÃO
40673;43637;NÃO
40674;43638;NÃO
40675;43639;NÃO
40676;43640;NÃO
40677;43641;SIM
40678;43642;SIM
40679;43643;NÃO
40680;43644;SIM
